total_cases,accuracy,recall,avg_num_diagnoses,avg_confidence,top1_accuracy,top1_confidence,top3_accuracy,top3_confidence,top5_accuracy,top5_confidence,top7_accuracy,top7_confidence,bucket
89,0.5056179775280899,0.10112359550561797,3.8764044943820224,15.76163723916533,0.0,81.12359550561797,0.0,100.66292134831461,0.0,107.02022471910112,0.0,110.3314606741573,Female
118,0.652542372881356,0.13559322033898305,3.940677966101695,15.210653753026634,0.0,81.22881355932203,0.0,98.54237288135593,0.0,103.964406779661,0.0,106.47457627118644,Male
7,0.8571428571428571,0.14285714285714285,3.5714285714285716,18.367346938775512,0.0,85.0,0.0,111.85714285714286,0.0,122.71428571428571,0.0,128.57142857142858,Other
